from,to,weight
4708642672,4707262080,0.125
4708655216,4707260400,0.25
4708655216,4707262080,0.125
4708642768,4707260208,0.25
4708642768,4707262080,0.125
4708655408,4707260400,0.25
4708655408,4707262080,0.125
4708655312,4707260208,0.25
4708655312,4707262080,0.125
4708655600,4707260400,0.25
4708655600,4707262080,0.125
4708655504,4707260208,0.25
4708655504,4707262080,0.125
4708655792,4707260400,0.25
4708655792,4707262080,0.125
4708655696,4707260208,0.25
4708655696,4707262080,0.125
4708655984,4707260400,0.25
4708655984,4707262080,0.125
4708642672,4707262416,0.25
4708642672,4707280736,0.125
4708655216,4707279056,0.25
4708655216,4707280736,0.125
4708642768,4707262416,0.25
4708642768,4707280736,0.125
4708655408,4707279056,0.25
4708655408,4707280736,0.125
4708655312,4707262416,0.25
4708655312,4707280736,0.125
4708655600,4707279056,0.25
4708655600,4707280736,0.125
4708655504,4707262416,0.25
4708655504,4707280736,0.125
4708655792,4707279056,0.25
4708655792,4707280736,0.125
4708655696,4707262416,0.25
4708655696,4707280736,0.125
4708655984,4707279056,0.25
4708655984,4707280736,0.125
4708642672,4707281072,0.25
4708642672,4707281120,0.125
4708655216,4707281264,0.25
4708655216,4707281120,0.125
4708642768,4707281072,0.25
4708642768,4707281120,0.125
4708655408,4707281264,0.25
4708655408,4707281120,0.125
4708655312,4707281072,0.25
4708655312,4707281120,0.125
4708655600,4707281264,0.25
4708655600,4707281120,0.125
4708655504,4707281072,0.25
4708655504,4707281120,0.125
4708655792,4707281264,0.25
4708655792,4707281120,0.125
4708655696,4707281072,0.25
4708655696,4707281120,0.125
4708655984,4707281264,0.25
4708655984,4707281120,0.125
4708642672,4707299728,0.25
4708642672,4707301600,0.125
4708655216,4707299920,0.25
4708655216,4707301600,0.125
4708642768,4707299728,0.25
4708642768,4707301600,0.125
4708655408,4707299920,0.25
4708655408,4707301600,0.125
4708655312,4707299728,0.25
4708655312,4707301600,0.125
4708655600,4707299920,0.25
4708655600,4707301600,0.125
4708655504,4707299728,0.25
4708655504,4707301600,0.125
4708655792,4707299920,0.25
4708655792,4707301600,0.125
4708655696,4707299728,0.25
4708655696,4707301600,0.125
4708655984,4707299920,0.25
4708655984,4707301600,0.125
4708656128,4708657232,0.3
4708656128,4708658096,0.15
4708656320,4708657424,0.3
4708656320,4708658096,0.15
4708656224,4708657232,0.3
4708656224,4708658096,0.15
4708656512,4708657424,0.3
4708656512,4708658096,0.15
4708656416,4708657232,0.3
4708656416,4708658096,0.15
4708656704,4708657424,0.3
4708656704,4708658096,0.15
4708656608,4708657232,0.3
4708656608,4708658096,0.15
4708656896,4708657424,0.3
4708656896,4708658096,0.15
4708656800,4708657232,0.3
4708656800,4708658096,0.15
4708657088,4708657424,0.3
4708657088,4708658096,0.15
4708658096,4708656128,-10.0
4708658096,4708656320,-10.0
4708658096,4708656224,-10.0
4708658096,4708656512,-10.0
4708658096,4708656416,-10.0
4708658096,4708656704,-10.0
4708658096,4708656608,-10.0
4708658096,4708656896,-10.0
4708658096,4708656800,-10.0
4708658096,4708657088,-10.0
4708658096,4708656992,-10.0
4708656128,4708671792,0.3
4708656128,4708672656,0.15
4708656320,4708671984,0.3
4708656320,4708672656,0.15
4708656224,4708671792,0.3
4708656224,4708672656,0.15
4708656512,4708671984,0.3
4708656512,4708672656,0.15
4708656416,4708671792,0.3
4708656416,4708672656,0.15
4708656704,4708671984,0.3
4708656704,4708672656,0.15
4708656608,4708671792,0.3
4708656608,4708672656,0.15
4708656896,4708671984,0.3
4708656896,4708672656,0.15
4708656800,4708671792,0.3
4708656800,4708672656,0.15
4708657088,4708671984,0.3
4708657088,4708672656,0.15
4708672656,4708656128,-10.0
4708672656,4708656320,-10.0
4708672656,4708656224,-10.0
4708672656,4708656512,-10.0
4708672656,4708656416,-10.0
4708672656,4708656704,-10.0
4708672656,4708656608,-10.0
4708672656,4708656896,-10.0
4708672656,4708656800,-10.0
4708672656,4708657088,-10.0
4708672656,4708656992,-10.0
4708656128,4708674000,0.3
4708656128,4708674864,0.15
4708656320,4708674192,0.3
4708656320,4708674864,0.15
4708656224,4708674000,0.3
4708656224,4708674864,0.15
4708656512,4708674192,0.3
4708656512,4708674864,0.15
4708656416,4708674000,0.3
4708656416,4708674864,0.15
4708656704,4708674192,0.3
4708656704,4708674864,0.15
4708656608,4708674000,0.3
4708656608,4708674864,0.15
4708656896,4708674192,0.3
4708656896,4708674864,0.15
4708656800,4708674000,0.3
4708656800,4708674864,0.15
4708657088,4708674192,0.3
4708657088,4708674864,0.15
4708674864,4708656128,-10.0
4708674864,4708656320,-10.0
4708674864,4708656224,-10.0
4708674864,4708656512,-10.0
4708674864,4708656416,-10.0
4708674864,4708656704,-10.0
4708674864,4708656608,-10.0
4708674864,4708656896,-10.0
4708674864,4708656800,-10.0
4708674864,4708657088,-10.0
4708674864,4708656992,-10.0
4708656128,4708688560,0.3
4708656128,4708689424,0.15
4708656320,4708688752,0.3
4708656320,4708689424,0.15
4708656224,4708688560,0.3
4708656224,4708689424,0.15
4708656512,4708688752,0.3
4708656512,4708689424,0.15
4708656416,4708688560,0.3
4708656416,4708689424,0.15
4708656704,4708688752,0.3
4708656704,4708689424,0.15
4708656608,4708688560,0.3
4708656608,4708689424,0.15
4708656896,4708688752,0.3
4708656896,4708689424,0.15
4708656800,4708688560,0.3
4708656800,4708689424,0.15
4708657088,4708688752,0.3
4708657088,4708689424,0.15
4708689424,4708656128,-10.0
4708689424,4708656320,-10.0
4708689424,4708656224,-10.0
4708689424,4708656512,-10.0
4708689424,4708656416,-10.0
4708689424,4708656704,-10.0
4708689424,4708656608,-10.0
4708689424,4708656896,-10.0
4708689424,4708656800,-10.0
4708689424,4708657088,-10.0
4708689424,4708656992,-10.0
4708656128,4708690768,0.3
4708656128,4708691632,0.15
4708656320,4708690960,0.3
4708656320,4708691632,0.15
4708656224,4708690768,0.3
4708656224,4708691632,0.15
4708656512,4708690960,0.3
4708656512,4708691632,0.15
4708656416,4708690768,0.3
4708656416,4708691632,0.15
4708656704,4708690960,0.3
4708656704,4708691632,0.15
4708656608,4708690768,0.3
4708656608,4708691632,0.15
4708656896,4708690960,0.3
4708656896,4708691632,0.15
4708656800,4708690768,0.3
4708656800,4708691632,0.15
4708657088,4708690960,0.3
4708657088,4708691632,0.15
4708691632,4708656128,-10.0
4708691632,4708656320,-10.0
4708691632,4708656224,-10.0
4708691632,4708656512,-10.0
4708691632,4708656416,-10.0
4708691632,4708656704,-10.0
4708691632,4708656608,-10.0
4708691632,4708656896,-10.0
4708691632,4708656800,-10.0
4708691632,4708657088,-10.0
4708691632,4708656992,-10.0
4708656128,4708709424,0.3
4708656128,4708710288,0.15
4708656320,4708709616,0.3
4708656320,4708710288,0.15
4708656224,4708709424,0.3
4708656224,4708710288,0.15
4708656512,4708709616,0.3
4708656512,4708710288,0.15
4708656416,4708709424,0.3
4708656416,4708710288,0.15
4708656704,4708709616,0.3
4708656704,4708710288,0.15
4708656608,4708709424,0.3
4708656608,4708710288,0.15
4708656896,4708709616,0.3
4708656896,4708710288,0.15
4708656800,4708709424,0.3
4708656800,4708710288,0.15
4708657088,4708709616,0.3
4708657088,4708710288,0.15
4708710288,4708656128,-10.0
4708710288,4708656320,-10.0
4708710288,4708656224,-10.0
4708710288,4708656512,-10.0
4708710288,4708656416,-10.0
4708710288,4708656704,-10.0
4708710288,4708656608,-10.0
4708710288,4708656896,-10.0
4708710288,4708656800,-10.0
4708710288,4708657088,-10.0
4708710288,4708656992,-10.0
4708656128,4708711632,0.3
4708656128,4708711680,0.15
4708656320,4708711824,0.3
4708656320,4708711680,0.15
4708656224,4708711632,0.3
4708656224,4708711680,0.15
4708656512,4708711824,0.3
4708656512,4708711680,0.15
4708656416,4708711632,0.3
4708656416,4708711680,0.15
4708656704,4708711824,0.3
4708656704,4708711680,0.15
4708656608,4708711632,0.3
4708656608,4708711680,0.15
4708656896,4708711824,0.3
4708656896,4708711680,0.15
4708656800,4708711632,0.3
4708656800,4708711680,0.15
4708657088,4708711824,0.3
4708657088,4708711680,0.15
4708711680,4708656128,-10.0
4708711680,4708656320,-10.0
4708711680,4708656224,-10.0
4708711680,4708656512,-10.0
4708711680,4708656416,-10.0
4708711680,4708656704,-10.0
4708711680,4708656608,-10.0
4708711680,4708656896,-10.0
4708711680,4708656800,-10.0
4708711680,4708657088,-10.0
4708711680,4708656992,-10.0
4708656128,4708730288,0.3
4708656128,4708731152,0.15
4708656320,4708730480,0.3
4708656320,4708731152,0.15
4708656224,4708730288,0.3
4708656224,4708731152,0.15
4708656512,4708730480,0.3
4708656512,4708731152,0.15
4708656416,4708730288,0.3
4708656416,4708731152,0.15
4708656704,4708730480,0.3
4708656704,4708731152,0.15
4708656608,4708730288,0.3
4708656608,4708731152,0.15
4708656896,4708730480,0.3
4708656896,4708731152,0.15
4708656800,4708730288,0.3
4708656800,4708731152,0.15
4708657088,4708730480,0.3
4708657088,4708731152,0.15
4708731152,4708656128,-10.0
4708731152,4708656320,-10.0
4708731152,4708656224,-10.0
4708731152,4708656512,-10.0
4708731152,4708656416,-10.0
4708731152,4708656704,-10.0
4708731152,4708656608,-10.0
4708731152,4708656896,-10.0
4708731152,4708656800,-10.0
4708731152,4708657088,-10.0
4708731152,4708656992,-10.0
4708656128,4708732496,0.3
4708656128,4708732544,0.15
4708656320,4708732688,0.3
4708656320,4708732544,0.15
4708656224,4708732496,0.3
4708656224,4708732544,0.15
4708656512,4708732688,0.3
4708656512,4708732544,0.15
4708656416,4708732496,0.3
4708656416,4708732544,0.15
4708656704,4708732688,0.3
4708656704,4708732544,0.15
4708656608,4708732496,0.3
4708656608,4708732544,0.15
4708656896,4708732688,0.3
4708656896,4708732544,0.15
4708656800,4708732496,0.3
4708656800,4708732544,0.15
4708657088,4708732688,0.3
4708657088,4708732544,0.15
4708732544,4708656128,-10.0
4708732544,4708656320,-10.0
4708732544,4708656224,-10.0
4708732544,4708656512,-10.0
4708732544,4708656416,-10.0
4708732544,4708656704,-10.0
4708732544,4708656608,-10.0
4708732544,4708656896,-10.0
4708732544,4708656800,-10.0
4708732544,4708657088,-10.0
4708732544,4708656992,-10.0
4708656128,4706443952,0.25
4708656128,4706445824,0.125
4708656320,4706444144,0.25
4708656320,4706445824,0.125
4708656224,4706443952,0.25
4708656224,4706445824,0.125
4708656512,4706444144,0.25
4708656512,4706445824,0.125
4708656416,4706443952,0.25
4708656416,4706445824,0.125
4708656704,4706444144,0.25
4708656704,4706445824,0.125
4708656608,4706443952,0.25
4708656608,4706445824,0.125
4708656896,4706444144,0.25
4708656896,4706445824,0.125
4708656800,4706443952,0.25
4708656800,4706445824,0.125
4708657088,4706444144,0.25
4708657088,4706445824,0.125
4708656128,4706446160,0.25
4708656128,4706446208,0.125
4708656320,4706446352,0.25
4708656320,4706446208,0.125
4708656224,4706446160,0.25
4708656224,4706446208,0.125
4708656512,4706446352,0.25
4708656512,4706446208,0.125
4708656416,4706446160,0.25
4708656416,4706446208,0.125
4708656704,4706446352,0.25
4708656704,4706446208,0.125
4708656608,4706446160,0.25
4708656608,4706446208,0.125
4708656896,4706446352,0.25
4708656896,4706446208,0.125
4708656800,4706446160,0.25
4708656800,4706446208,0.125
4708657088,4706446352,0.25
4708657088,4706446208,0.125
4708656128,4707218480,0.25
4708656128,4707220352,0.125
4708656320,4707218672,0.25
4708656320,4707220352,0.125
4708656224,4707218480,0.25
4708656224,4707220352,0.125
4708656512,4707218672,0.25
4708656512,4707220352,0.125
4708656416,4707218480,0.25
4708656416,4707220352,0.125
4708656704,4707218672,0.25
4708656704,4707220352,0.125
4708656608,4707218480,0.25
4708656608,4707220352,0.125
4708656896,4707218672,0.25
4708656896,4707220352,0.125
4708656800,4707218480,0.25
4708656800,4707220352,0.125
4708657088,4707218672,0.25
4708657088,4707220352,0.125
4708656128,4707220688,0.25
4708656128,4707239008,0.125
4708656320,4707220880,0.25
4708656320,4707239008,0.125
4708656224,4707220688,0.25
4708656224,4707239008,0.125
4708656512,4707220880,0.25
4708656512,4707239008,0.125
4708656416,4707220688,0.25
4708656416,4707239008,0.125
4708656704,4707220880,0.25
4708656704,4707239008,0.125
4708656608,4707220688,0.25
4708656608,4707239008,0.125
4708656896,4707220880,0.25
4708656896,4707239008,0.125
4708656800,4707220688,0.25
4708656800,4707239008,0.125
4708657088,4707220880,0.25
4708657088,4707239008,0.125
4708656128,4707239344,0.25
4708656128,4707241216,0.125
4708656320,4707239536,0.25
4708656320,4707241216,0.125
4708656224,4707239344,0.25
4708656224,4707241216,0.125
4708656512,4707239536,0.25
4708656512,4707241216,0.125
4708656416,4707239344,0.25
4708656416,4707241216,0.125
4708656704,4707239536,0.25
4708656704,4707241216,0.125
4708656608,4707239344,0.25
4708656608,4707241216,0.125
4708656896,4707239536,0.25
4708656896,4707241216,0.125
4708656800,4707239344,0.25
4708656800,4707241216,0.125
4708657088,4707239536,0.25
4708657088,4707241216,0.125
4708656128,4707241552,0.25
4708656128,4707259872,0.125
4708656320,4707241744,0.25
4708656320,4707259872,0.125
4708656224,4707241552,0.25
4708656224,4707259872,0.125
4708656512,4707241744,0.25
4708656512,4707259872,0.125
4708656416,4707241552,0.25
4708656416,4707259872,0.125
4708656704,4707241744,0.25
4708656704,4707259872,0.125
4708656608,4707241552,0.25
4708656608,4707259872,0.125
4708656896,4707241744,0.25
4708656896,4707259872,0.125
4708656800,4707241552,0.25
4708656800,4707259872,0.125
4708657088,4707241744,0.25
4708657088,4707259872,0.125
4708656128,4707260208,0.25
4708656128,4707262080,0.125
4708656320,4707260400,0.25
4708656320,4707262080,0.125
4708656224,4707260208,0.25
4708656224,4707262080,0.125
4708656512,4707260400,0.25
4708656512,4707262080,0.125
4708656416,4707260208,0.25
4708656416,4707262080,0.125
4708656704,4707260400,0.25
4708656704,4707262080,0.125
4708656608,4707260208,0.25
4708656608,4707262080,0.125
4708656896,4707260400,0.25
4708656896,4707262080,0.125
4708656800,4707260208,0.25
4708656800,4707262080,0.125
4708657088,4707260400,0.25
4708657088,4707262080,0.125
4708656128,4707262416,0.25
4708656128,4707280736,0.125
4708656320,4707279056,0.25
4708656320,4707280736,0.125
4708656224,4707262416,0.25
4708656224,4707280736,0.125
4708656512,4707279056,0.25
4708656512,4707280736,0.125
4708656416,4707262416,0.25
4708656416,4707280736,0.125
4708656704,4707279056,0.25
4708656704,4707280736,0.125
4708656608,4707262416,0.25
4708656608,4707280736,0.125
4708656896,4707279056,0.25
4708656896,4707280736,0.125
4708656800,4707262416,0.25
4708656800,4707280736,0.125
4708657088,4707279056,0.25
4708657088,4707280736,0.125
4708656128,4707281072,0.25
4708656128,4707281120,0.125
4708656320,4707281264,0.25
4708656320,4707281120,0.125
4708656224,4707281072,0.25
4708656224,4707281120,0.125
4708656512,4707281264,0.25
4708656512,4707281120,0.125
4708656416,4707281072,0.25
4708656416,4707281120,0.125
4708656704,4707281264,0.25
4708656704,4707281120,0.125
4708656608,4707281072,0.25
4708656608,4707281120,0.125
4708656896,4707281264,0.25
4708656896,4707281120,0.125
4708656800,4707281072,0.25
4708656800,4707281120,0.125
4708657088,4707281264,0.25
4708657088,4707281120,0.125
4708656128,4707299728,0.25
4708656128,4707301600,0.125
4708656320,4707299920,0.25
4708656320,4707301600,0.125
4708656224,4707299728,0.25
4708656224,4707301600,0.125
4708656512,4707299920,0.25
4708656512,4707301600,0.125
4708656416,4707299728,0.25
4708656416,4707301600,0.125
4708656704,4707299920,0.25
4708656704,4707301600,0.125
4708656608,4707299728,0.25
4708656608,4707301600,0.125
4708656896,4707299920,0.25
4708656896,4707301600,0.125
4708656800,4707299728,0.25
4708656800,4707301600,0.125
4708657088,4707299920,0.25
4708657088,4707301600,0.125
4708657232,4708842080,0.3
4708657232,4708842944,0.15
4708657424,4708842272,0.3
4708657424,4708842944,0.15
4708657328,4708842080,0.3
4708657328,4708842944,0.15
4708657616,4708842272,0.3
4708657616,4708842944,0.15
4708657520,4708842080,0.3
4708657520,4708842944,0.15
4708657808,4708842272,0.3
4708657808,4708842944,0.15
4708657712,4708842080,0.3
4708657712,4708842944,0.15
4708658000,4708842272,0.3
4708658000,4708842944,0.15
4708657904,4708842080,0.3
4708657904,4708842944,0.15
4708658192,4708842272,0.3
4708658192,4708842944,0.15
4708842944,4708657232,-10.0
4708842944,4708657424,-10.0
4708842944,4708657328,-10.0
4708842944,4708657616,-10.0
4708842944,4708657520,-10.0
4708842944,4708657808,-10.0
4708842944,4708657712,-10.0
4708842944,4708658000,-10.0
4708842944,4708657904,-10.0
4708842944,4708658192,-10.0
4708842944,4708658096,-10.0
4708658336,4708842080,0.3
4708658336,4708842944,0.15
4708658528,4708842272,0.3
4708658528,4708842944,0.15
4708658432,4708842080,0.3
4708658432,4708842944,0.15
4708658720,4708842272,0.3
4708658720,4708842944,0.15
4708658624,4708842080,0.3
4708658624,4708842944,0.15
4708658912,4708842272,0.3
4708658912,4708842944,0.15
4708658816,4708842080,0.3
4708658816,4708842944,0.15
4708659104,4708842272,0.3
4708659104,4708842944,0.15
4708659008,4708842080,0.3
4708659008,4708842944,0.15
4708671648,4708842272,0.3
